,nfl_id,esb_id,gsis_id,full_name,last_name,dob,pfr_id,first_name,height,weight,college,draft_year,draft_position,combine_forty,combine_bench_reps,combine_broad_jump,combine_shuttle,combine_cone,combine_vertical
183,2499825,BRO357374,00-0001896,Cornell Brown,Brown,1975-03-15,BrowCo20,Cornell,72.0,240.0,Virginia Tech,1997.0,194.0,,,,,,
184,2499923,BUR435028,00-0002294,Rob Burnett,Burnett,1967-08-27,BurnRo00,Rob,76.0,265.0,Syracuse,1990.0,129.0,,,,,,
185,2499374,ALB637766,00-0000121,Ethan Albright,Albright,1971-05-01,AlbrEt20,Ethan,77.0,265.0,North Carolina,,,,,,,,
186,2499405,ALL797433,00-0000240,Victor Allotey,Allotey,1975-04-08,,,,,,,,,,,,,
187,2502159,MOH332232,00-0011463,Chris Mohr,Mohr,1966-05-11,MohrCh20,Chris,77.0,215.0,Alabama,1989.0,146.0,,,,,,
188,2502198,MOR080512,00-0011634,Sean Moran,Moran,1973-06-05,MoraSe20,Sean,76.0,275.0,Colorado St.,1996.0,120.0,,,,,,
189,2502226,MOU359918,00-0011770,Eric Moulds,Moulds,1973-07-17,MoulEr00,Eric,74.0,210.0,Mississippi St.,1996.0,24.0,,,,,,
190,2502258,NAI134969,00-0011908,Jamie Nails,Nails,1977-06-03,NailJa20,Jamie,78.0,335.0,Florida A&M,1997.0,120.0,,,,,,
191,2503055,SMI744720,00-0015314,Thomas Smith,Smith,1970-12-05,SmitTh21,Thomas,71.0,188.0,North Carolina,1993.0,28.0,,,,,,
192,2503091,SPR171074,00-0015491,T. Marcus Spriggs,Spriggs,1974-05-30,SpriMa20,Marcus,75.0,310.0,Houston,1997.0,185.0,,,,,,
193,2503325,THO387968,00-0016331,Thurman Thomas,Thomas,1966-05-16,ThomTh00,Thurman,70.0,200.0,Oklahoma St.,1988.0,40.0,,,,,,
194,2502286,NEW421989,00-0012059,Keith Newman,Newman,1977-01-19,NewmKe20,Keith,74.0,250.0,North Carolina,1999.0,119.0,,,,,,
195,2502308,NOR604876,00-0012191,Gabe Northern,Northern,1974-06-08,NortGa20,Gabe,74.0,240.0,LSU,1996.0,53.0,,,,,,
196,2502368,OST610185,00-0012437,Jerry Ostroski,Ostroski,1970-07-12,OstrJe20,Jerry,75.0,320.0,Tulsa,1992.0,271.0,,,,,,
197,2502395,PAN753911,00-0012532,Joe Panos,Panos,1971-01-24,PanoJo20,Joe,75.0,300.0,Wisconsin–Whitewater,1994.0,77.0,,,,,,
198,2502450,PER635625,00-0012820,Marlo Perry,Perry,1972-08-25,PerrMa21,Marlo,76.0,250.0,Jackson St.,1994.0,81.0,,,,,,
199,2503454,VAN706388,00-0016838,Alex Van Pelt,Van Pelt,1970-05-01,VanPAl00,Alex,73.0,220.0,Pittsburgh,1993.0,216.0,,,,,,
200,2503558,WAS737895,00-0017277,Ted Washington,Washington,1968-04-13,WashTe01,Ted,77.0,365.0,Louisville,1991.0,25.0,,,,,,
201,2503651,WIL056542,00-0017670,Marcellus Wiley,Wiley,1974-11-30,WileMa00,Marcellus,76.0,275.0,Columbia,1997.0,52.0,,,,,,
202,2501764,LIN788420,00-0009960,Jonathan Linton,Linton,1974-11-07,LintJo00,Jonathan,73.0,234.0,North Carolina,1998.0,131.0,,,,,,
203,2501798,LOU401788,00-0010092,Kamil Loud,Loud,1976-06-25,LoudKa00,Kamil,72.0,190.0,Cal Poly-San Luis Obispo,1998.0,238.0,,,,,,
204,2501885,MAR585667,00-0010450,Manny Martin,Martin,1969-07-31,MartEm20,Emanuel,71.0,184.0,Alabama St.,,,,,,,,
205,2502515,POR121032,00-0013122,Daryl Porter,Porter,1974-01-16,PortDa20,Daryl,69.0,188.0,Boston Col.,1997.0,186.0,,,,,,
206,2502543,PRI272527,00-0013232,Peerless Price,Price,1976-10-27,PricPe00,Peerless,71.0,190.0,Tennessee,1999.0,53.0,,,,,,
207,2502544,PRI295067,00-0013235,Shawn Price,Price,1970-03-28,PricSh20,Shawn,76.0,290.0,Pacific,,,,,,,,
208,2503702,WIL414375,00-0017860,Kevin R. Williams,Williams,1971-01-25,WillKe00,Kevin,69.0,195.0,Miami (FL),1993.0,46.0,,,,,,
209,2503712,WIL462033,00-0017899,Pat Williams,Williams,1972-10-24,WillPa20,Pat,75.0,317.0,NE State (OK),,,,,,,,
210,2503765,WIN144862,00-0018093,Antoine Winfield,Winfield,1977-06-24,WinfAn20,Antoine,69.0,180.0,Ohio St.,1999.0,23.0,,,,,,
211,2503852,ZEI237308,00-0018484,Dusty Zeigler,Zeigler,1973-09-27,ZeigDu20,Dusty,77.0,298.0,Notre Dame,1996.0,202.0,,,,,,
212,2502607,REE121548,00-0013499,Andre Reed,Reed,1964-01-29,ReedAn00,Andre,74.0,190.0,Kutztown Pennsylvania,1985.0,86.0,,,,,,
213,2502665,RIE304546,00-0013728,Jay Riemersma,Riemersma,1973-05-17,RiemJa00,Jay,77.0,255.0,Michigan,1996.0,244.0,,,,,,
214,2502725,ROG531180,00-0013979,Sam Rogers,Rogers,1970-05-30,RogeSa20,Sam,75.0,245.0,Colorado,1994.0,64.0,,,,,,
215,2501966,MCD053937,00-0010786,Jeremy McDaniel,McDaniel,1976-05-02,McDaJe00,Jeremy,72.0,197.0,Arizona,,,,,,,,
216,2502862,SCH682479,00-0014512,Kurt Schulz,Schulz,1968-12-12,SchuKu20,Kurt,73.0,208.0,East. Washington,1992.0,195.0,,,,,,
217,2502997,SMI041179,00-0015091,Antowain Smith,Smith,1972-03-14,SmitAn00,Antowain,74.0,232.0,Houston,1997.0,23.0,,,,,,
218,2503004,SMI088160,00-0015111,Bruce Smith,Smith,1963-06-18,SmitBr00,Bruce,76.0,262.0,Virginia Tech,1985.0,1.0,,,,,,
219,2500774,GAS153366,00-0005822,Sam Gash,Gash,1969-03-07,GashSa00,Sam,72.0,242.0,Penn St.,1992.0,205.0,,,,,,
220,2500845,GOR226989,00-0006155,Lennox Gordon,Gordon,1978-09-09,GordLe00,Lennox,71.0,201.0,New Mexico,,,,,,,,
221,2500915,GRE650491,00-0006395,Donovan Greer,Greer,1974-09-11,GreeDo25,Donovan,69.0,178.0,Texas A&M,,,,,,,,
222,2499994,CAR302819,00-0002666,Keion Carpenter,Carpenter,1977-10-31,CarpKe20,Keion,71.0,205.0,Virginia Tech,,,,,,,,
223,2500070,CHR498348,00-0002975,Steve Christie,Christie,1967-11-13,,,,,,,,,,,,,
224,2500144,COL513981,00-0003266,Bobby Collins,Collins,1976-08-20,CollBo00,Bobby,76.0,246.0,North Alabama,1999.0,122.0,,,,,,
225,2500167,CON010381,00-0003356,Bill Conaty,Conaty,1973-03-08,ConaBi20,Bill,74.0,306.0,Virginia Tech,,,,,,,,
226,2501013,HAN587268,00-0006795,Phil Hansen,Hansen,1968-05-20,HansPh20,Phil,77.0,278.0,North Dakota St.,1991.0,54.0,,,,,,
227,2501151,HIC644066,00-0007387,Robert Hicks,Hicks,1974-11-17,HickRo20,Robert,79.0,338.0,Mississippi St.,1998.0,68.0,,,,,,
228,2501201,HOL080574,00-0007587,John Holecek,Holecek,1972-05-07,HoleJo20,John,74.0,240.0,Illinois,1995.0,144.0,,,,,,
229,2500217,COW336216,00-0003563,Sam Cowart,Cowart,1975-02-26,CowaSa00,Sam,74.0,245.0,Florida St.,1998.0,39.0,,,,,,
230,2500252,CUM602170,00-0003748,Joe Cummings,Cummings,1974-06-08,CummJo20,Joe,74.0,242.0,Wyoming,,,,,,,,
231,2501301,IRV402310,00-0008041,Ken Irvin,Irvin,1972-07-11,IrviKe20,Ken,71.0,182.0,Memphis,1995.0,109.0,,,,,,
232,2501339,JAC546419,00-0008190,Sheldon Jackson,Jackson,1976-07-24,JackSh00,Sheldon,75.0,250.0,Nebraska,1999.0,230.0,,,,,,
233,2501452,JOH625847,00-0008612,Rob Johnson,Johnson,1973-03-18,JohnRo00,Rob,76.0,204.0,USC,1995.0,99.0,,,,,,
234,2501490,JON382030,00-0008761,Henry Jones,Jones,1967-12-29,JoneHe00,Henry,71.0,197.0,Illinois,1991.0,26.0,,,,,,
235,2500629,FIN029663,00-0005217,John Fina,Fina,1969-03-11,FinaJo20,John,77.0,300.0,Arizona,1992.0,27.0,,,,,,
236,2500660,FLU553722,00-0005363,Doug Flutie,Flutie,1962-10-23,FlutDo00,Doug,70.0,180.0,Boston Col.,1985.0,285.0,,,,,,
237,2500683,FOR395369,00-0005434,Jay Foreman,Foreman,1976-02-18,ForeJa20,Jay,73.0,240.0,Nebraska,1999.0,156.0,,,,,,
238,2499762,BRA547650,00-0001681,Dan Brandenburg,Brandenburg,1973-02-16,BranDa20,Dan,74.0,240.0,Indiana St.,1996.0,237.0,,,,,,
239,2499867,BRO668610,00-0002041,Ruben Brown,Brown,1972-02-13,BrowRu00,Ruben,75.0,300.0,Pittsburgh,1995.0,14.0,,,,,,
240,2499895,BRY821961,00-0002159,Shawn Bryson,Bryson,1976-11-30,BrysSh00,Shawn,73.0,228.0,Tennessee,1999.0,86.0,,,,,,
241,2499571,BAT119733,00-0000872,Michael Bates,Bates,1969-12-19,BateMi00,Michael,70.0,189.0,Arizona,1992.0,150.0,,,,,,
242,2499382,ALE082928,00-0000136,Brent Alexander,Alexander,1971-07-10,AlexBr20,Brent,71.0,189.0,Tennessee St.,,,,,,,,
243,2499558,BAR663642,00-0000829,Micheal Barrow,Barrow,1970-04-19,BarrMi20,Micheal,74.0,245.0,Miami (FL),1993.0,47.0,,,,,,
244,2499645,BIA166115,00-0001224,Tim Biakabutuka,Biakabutuka,1974-01-24,BiakTi00,Tim,72.0,215.0,Michigan,1996.0,8.0,,,,,,
245,2499643,BEU207645,00-0001218,Steve Beuerlein,Beuerlein,1965-03-07,BeueSt00,Steve,75.0,220.0,Notre Dame,1987.0,110.0,,,,,,
246,2502129,MIN531998,00-0011366,Kory Minor,Minor,1976-12-14,MinoKo20,Kory,73.0,247.0,Notre Dame,1999.0,234.0,,,,,,
247,2502131,MIN678748,00-0011372,Mike Minter,Minter,1974-01-15,MintMi21,Mike,70.0,195.0,Nebraska,1997.0,56.0,,,,,,
248,2502196,MOR004943,00-0011629,Tim Morabito,Morabito,1973-10-12,MoraTi20,Tim,75.0,296.0,Boston Col.,,,,,,,,
249,2502231,MUH425040,00-0011795,Muhsin Muhammad,Muhammad,1973-05-05,MuhaMu00,Muhsin,74.0,215.0,Michigan St.,1996.0,43.0,,,,,,
250,2502236,MUL349874,00-0011811,Roderick Mullen,Mullen,1972-12-05,MullRo20,Roderick,73.0,202.0,Grambling St.,1995.0,153.0,,,,,,
251,2502263,NAV490798,00-0011945,Hannibal Navies,Navies,1977-07-19,NaviHa20,Hannibal,75.0,247.0,Colorado,1999.0,100.0,,,,,,
252,2503159,STO347475,00-0015755,Bryan Stoltenberg,Stoltenberg,1972-08-25,StolBr20,Bryan,73.0,300.0,Colorado,1996.0,192.0,,,,,,
253,2503217,SWI249308,00-0015971,Michael Swift,Swift,1974-02-28,SwifMi20,Michael,70.0,165.0,Austin Peay St.,,,,,,,,
254,2503278,TER483860,00-0016183,Chris Terry,Terry,1975-08-08,TerrCh20,Chris,77.0,295.0,Georgia,1999.0,34.0,,,,,,
255,2503281,TER628932,00-0016189,Rick Terry,Terry,1974-04-05,TerrRi20,Rick,76.0,302.0,North Carolina,1997.0,31.0,,,,,,
256,2503381,TOV059326,00-0016568,Steve Tovar,Tovar,1970-04-25,TovaSt20,Steve,75.0,246.0,Ohio St.,1993.0,59.0,,,,,,
257,2503400,TUA316411,00-0016643,Esera Tuaolo,Tuaolo,1968-07-11,TuaoEs20,Esera,74.0,277.0,Oregon St.,1991.0,35.0,,,,,,
258,2503422,TUR478900,00-0016716,Jim Turner,Turner,1975-11-13,,,,,,,,,,,,,
259,2501563,KAS023070,00-0009028,John Kasay,Kasay,1969-10-27,,,,,,,,,,,,,
260,2501612,KIN090606,00-0009237,Brian Kinchen,Kinchen,1965-08-06,KincBr00,Brian,74.0,240.0,LSU,1988.0,320.0,,,,,,
261,2502276,NES069787,00-0012023,Jamar Nesbit,Nesbit,1976-12-17,NesbJa20,Jamar,76.0,328.0,South Carolina,,,,,,,,
262,2502292,NEW723411,00-0012081,Nate Newton,Newton,1961-12-20,NewtNa00,Nate,75.0,318.0,Florida A&M,,,,,,,,
263,2502458,PET069213,00-0012842,Jason Peter,Peter,1974-09-13,PeteJa20,Jason,76.0,295.0,Nebraska,1998.0,14.0,,,,,,
264,2503521,WAL531069,00-0017109,Wesley Walls,Walls,1966-02-26,WallWe00,Wesley,77.0,240.0,Mississippi,1989.0,56.0,,,,,,
265,2503526,WAL649528,00-0017127,Ken Walter,Walter,1972-08-15,WaltKe20,Ken,73.0,207.0,Kent St.,,,,,,,,
266,2503591,WEL367828,00-0017421,Dean Wells,Wells,1970-07-20,WellDe20,Dean,75.0,248.0,Kentucky,1993.0,85.0,,,,,,
267,2503607,WHE311467,00-0017490,Leonard Wheeler,Wheeler,1969-01-15,,,,,,,,,,,,,
268,2503650,WIL056946,00-0017668,Chuck Wiley,Wiley,1975-03-06,WileCh21,Chuck,77.0,275.0,LSU,1998.0,62.0,,,,,,
269,2501687,LAN258644,00-0009599,Fred Lane,Lane,1975-09-06,LaneFr00,Fred,70.0,205.0,Lane,,,,,,,,
270,2501745,LEW374177,00-0009868,Jeff Lewis,Lewis,1973-04-17,LewiJe01,Jeff,74.0,211.0,Northern Arizona,1996.0,100.0,,,,,,
271,2501780,LOF564972,00-0010024,Steve Lofton,Lofton,1968-11-26,LoftSt20,Steve,69.0,180.0,Texas A&M,,,,,,,,
272,2501856,MAN281010,00-0010333,Kris Mangum,Mangum,1973-08-15,MangKr00,Kris,76.0,252.0,Alabama,1997.0,228.0,,,,,,
273,2501916,MAU507141,00-0010572,Vili Maumau,Maumau,1975-04-03,MaumVi20,Viliami,74.0,302.0,Colorado,1998.0,196.0,,,,,,
274,2502604,RED563019,00-0013493,Anthony Redmon,Redmon,1971-04-09,RedmAn20,Anthony,77.0,308.0,Auburn,1994.0,139.0,,,,,,
275,2502650,RIC398573,00-0013675,Damien Richardson,Richardson,1976-04-03,RichDa21,Damien,73.0,210.0,Arizona St.,1998.0,165.0,,,,,,
276,2502770,RUC609091,00-0014132,Mike Rucker,Rucker,1975-02-28,RuckMi20,Mike,77.0,275.0,Nebraska,1999.0,38.0,,,,,,
277,2502070,MET118654,00-0011151,Eric Metcalf,Metcalf,1968-01-23,MetcEr00,Eric,70.0,188.0,Texas,1989.0,13.0,,,,,,
278,2502879,SCU705994,00-0014600,Mike Scurlock,Scurlock,1972-02-26,ScurMi20,Mike,70.0,200.0,Arizona,1995.0,140.0,,,,,,
279,2502938,SHI765560,00-0014820,Clay Shiver,Shiver,1972-12-07,,,,,,,,,,,,,
280,2500757,GAR085105,00-0005753,Frank Garcia,Garcia,1972-01-28,GarcFr21,Frank,74.0,302.0,Washington,1995.0,132.0,,,,,,
281,2500804,GIL126525,00-0005962,Sean Gilbert,Gilbert,1970-04-10,GilbSe00,Sean,77.0,318.0,Pittsburgh,1992.0,3.0,,,,,,
282,2500910,GRE486846,00-0006373,Kevin Greene,Greene,1962-07-31,GreeKe00,Kevin,75.0,247.0,Auburn,1985.0,113.0,,,,,,
283,2499979,CAM512505,00-0002587,Matt Campbell,Campbell,1972-07-14,CampMa21,Matt,76.0,284.0,South Carolina,,,,,,,,
284,2500003,CAR563530,00-0002701,Rae Carruth,Carruth,1974-01-20,CarrRa00,Rae,71.0,194.0,Colorado,1997.0,27.0,,,,,,
285,2501096,HAY108762,00-0007144,Donald Hayes,Hayes,1975-07-13,HayeDo00,Donald,76.0,220.0,Wisconsin,1998.0,106.0,,,,,,
286,2501142,HET177981,00-0007357,Chris Hetherington,Hetherington,1972-11-27,HethCh00,Chris,75.0,245.0,Yale,,,,,,,,
287,2500225,CRA212709,00-0003600,Dameyune Craig,Craig,1974-04-19,CraiDa00,Dameyune,73.0,200.0,Auburn,,,,,,,,
288,2500256,CUN717586,00-0003762,Richie Cunningham,Cunningham,1970-08-18,,,,,,,,,,,,,
289,2500281,DAN314927,00-0003857,Robert Daniel,Daniel,1975-10-19,,,,,,,,,,,,,
290,2500299,DAV038985,00-0003930,Norberto Davidds-Garrido,Davidds-Garrido,1972-06-11,,,,,,,,,,,,,
291,2500310,DAV306762,00-0003977,Eric Davis,Davis,1968-01-26,DaviEr00,Eric,71.0,185.0,Jacksonville St.,1990.0,53.0,,,,,,
292,2500399,DIN252110,00-0004321,Antonio Dingle,Dingle,1976-10-07,DingAn20,Antonio,74.0,315.0,Virginia,1999.0,214.0,,,,,,
293,2501369,JEF095384,00-0008300,Patrick Jeffers,Jeffers,1973-02-02,JeffPa00,Patrick,75.0,217.0,Virginia,1996.0,159.0,,,,,,
294,2501395,JEN737240,00-0008383,Jerry Jensen,Jensen,1975-02-26,,,,,,,,,,,,,
295,2501409,JOH058284,00-0008430,Anthony Johnson,Johnson,1967-10-25,JohnAn00,Anthony,72.0,225.0,Notre Dame,1990.0,36.0,,,,,,
296,2501476,JON171913,00-0008711,Clarence Jones,Jones,1968-05-06,JoneCl20,Clarence,78.0,300.0,Maryland,1991.0,111.0,,,,,,
297,2501483,JON295658,00-0008745,Ernest Jones,Jones,1971-04-01,JoneEr20,Ernest,74.0,263.0,Oregon,1994.0,100.0,,,,,,
298,2501482,JON591316,00-0008738,Donta Jones,Jones,1972-08-27,JoneDo22,Donta,74.0,235.0,Nebraska,1995.0,125.0,,,,,,
299,2500511,EDW100536,00-0004746,Antonio Edwards,Edwards,1970-03-10,EdwaAn20,Antonio,75.0,271.0,Valdosta St.,1993.0,204.0,,,,,,
300,2500568,EVA158815,00-0004978,Doug Evans,Evans,1970-05-13,EvanDo21,Doug,73.0,188.0,Louisiana Tech,1993.0,141.0,,,,,,
301,2500659,FLO803020,00-0005361,William Floyd,Floyd,1972-02-17,FloyWi00,William,73.0,242.0,Florida St.,1994.0,28.0,,,,,,
302,2499701,BON702801,00-0001471,Steve Bono,Bono,1962-05-11,BonoSt00,Steve,76.0,215.0,UCLA,1985.0,142.0,,,,,,
303,2499707,BOO634935,00-0001495,Tony Booth,Booth,1975-08-03,,,,,,,,,,,,,
304,2499920,BUR271892,00-0002266,Dialleo Burks,Burks,1974-07-07,BurkDi20,Dialleo,74.0,181.0,East. Kentucky,,,,,,,,
305,2499569,BAT105810,00-0000869,D'Wayne Bates,Bates,1975-12-04,BateDW00,D'Wayne,74.0,212.0,Northwestern,1999.0,71.0,,,,,,
306,2499624,BEN341974,00-0001103,Edgar Bennett,Bennett,1969-02-15,BennEd00,Edgar,72.0,217.0,Florida St.,1992.0,103.0,,,,,,
307,2499397,ALL436745,00-0000210,James Allen,Allen,1975-03-28,AlleJa00,James,70.0,212.0,Oklahoma,,,,,,,,
308,2499407,ALL808470,00-0000242,John Allred,Allred,1974-09-09,AllrJo00,John,76.0,249.0,USC,1997.0,38.0,,,,,,
309,2499429,AND321595,00-0000325,Ken Anderson,Anderson,1975-10-04,AndeKe20,Ken,75.0,310.0,Arkansas,,,,,,,,
310,2499474,AUS612432,00-0000529,Ray Austin,Austin,1974-12-21,AustRa20,Raymond,71.0,190.0,Tennessee,1997.0,145.0,,,,,,
311,2499482,AZU415291,00-0000559,Jerry Azumah,Azumah,1977-09-01,AzumJe00,Jerry,70.0,195.0,New Hampshire,1999.0,147.0,,,,,,
312,2502130,MIN623891,00-0011369,Barry Minter,Minter,1970-01-28,MintBa20,Barry,74.0,242.0,Tulsa,1993.0,168.0,,,,,,
313,2503254,TAY127125,00-0016085,Cordell Taylor,Taylor,1973-12-22,TaylCo20,Cordell,71.0,190.0,Hampton,1998.0,57.0,,,,,,
314,2503405,TUC266361,00-0016659,Rex Tucker,Tucker,1976-12-20,TuckRe20,Rex,77.0,315.0,Texas A&M,1999.0,66.0,,,,,,
315,2503410,TUI675714,00-0016674,Van Tuinei,Tuinei,1971-02-16,TuinVa20,Van,76.0,290.0,Arizona,,,,,,,,
316,2501660,KRE755975,00-0009472,Olin Kreutz,Kreutz,1977-06-09,KreuOl00,Olin,74.0,292.0,Washington,1998.0,64.0,,,,,,
317,2502372,OVE152616,00-0012452,Chad Overhauser,Overhauser,1975-06-17,OverCh20,Chad,76.0,314.0,UCLA,1998.0,217.0,,,,,,
318,2502388,PAL446434,00-0012514,Dan Palmer,Palmer,1973-08-24,,,,,,,,,,,,,
319,2502414,PAR691012,00-0012614,Tony Parrish,Parrish,1975-11-23,ParrTo20,Tony,72.0,210.0,Washington,1998.0,35.0,,,,,,
320,2502452,PER717550,00-0012828,Todd Perry,Perry,1970-11-28,PerrTo20,Todd,77.0,310.0,Kentucky,1993.0,97.0,,,,,,
321,2503470,VIL566470,00-0016916,Chris Villarrial,Villarrial,1973-06-09,VillCh20,Chris,75.0,318.0,Indiana (PA),1996.0,152.0,,,,,,
322,2503592,WEL493548,00-0017428,Mike Wells,Wells,1971-01-06,WellMi23,Mike,75.0,310.0,Iowa,1994.0,125.0,,,,,,
323,2503603,WET111238,00-0017480,Ryan Wetnight,Wetnight,1970-11-05,WetnRy00,Ryan,74.0,235.0,Stanford,,,,,,,,
324,2503642,WIE264308,00-0017638,Casey Wiegmann,Wiegmann,1973-07-20,WiegCa20,Casey,74.0,285.0,Iowa,,,,,,,,
325,2501861,MAN456089,00-0010341,Patrick Mannelly,Mannelly,1975-04-18,MannPa20,Patrick,77.0,265.0,Duke,1998.0,189.0,,,,,,
326,2501913,MAT575349,00-0010560,Shane Matthews,Matthews,1970-06-01,MattSh00,Shane,75.0,196.0,Florida,,,,,,,,
327,2503692,WIL344101,00-0017821,James O. Williams,Williams,1968-03-29,WillJa03,James,79.0,329.0,Cheyney,,,,,,,,
328,2503771,WIS484848,00-0018127,Jerry Wisne,Wisne,1976-07-28,WisnJe20,Jerry,78.0,308.0,Notre Dame,1999.0,143.0,,,,,,
329,2502697,ROB372405,00-0013845,Bryan Robinson,Robinson,1974-06-22,RobiBr20,Bryan,76.0,304.0,Fresno St.,,,,,,,,
330,2502705,ROB627446,00-0013888,Marcus Robinson,Robinson,1975-02-27,RobiMa00,Marcus,75.0,215.0,South Carolina,1997.0,108.0,,,,,,
331,2502814,SAM645472,00-0014298,Khari Samuel,Samuel,1976-10-14,SamuKh20,Khari,75.0,240.0,Massachusetts,1999.0,144.0,,,,,,
332,2502828,SAN735011,00-0014348,Sulecio Sanford,Sanford,1976-03-23,,,,,,,,,,,,,
333,2502840,SAU163764,00-0014377,Todd Sauerbrun,Sauerbrun,1973-01-04,SaueTo20,Todd,70.0,215.0,West Virginia,1995.0,56.0,,,,,,
334,2501925,MAY341116,00-0010598,Alonzo Mayes,Mayes,1975-06-04,MayeAl00,Alonzo,76.0,259.0,Oklahoma St.,1998.0,94.0,,,,,,
335,2501975,MCD542925,00-0010807,Ricardo McDonald,McDonald,1969-11-08,McDoRi20,Ricardo,74.0,248.0,Pittsburgh,1992.0,88.0,,,,,,
336,2502051,MCN774854,00-0011044,Cade McNown,McNown,1977-01-12,McNoCa00,Cade,73.0,208.0,UCLA,1999.0,12.0,,,,,,
337,2502084,MIL038374,00-0011213,Glyn Milburn,Milburn,1971-02-19,MilbGl00,Glyn,68.0,177.0,Oklahoma,1993.0,43.0,,,,,,
338,2502109,MIL305724,00-0011276,Jim Miller,Miller,1971-02-09,MillJi00,Jim,74.0,226.0,Michigan St.,1994.0,178.0,,,,,,
339,2502953,SIM131830,00-0014894,Clyde Simmons,Simmons,1964-08-04,SimmCl00,Clyde,77.0,292.0,West. Carolina,1986.0,233.0,,,,,,
340,2503020,SMI280720,00-0015173,Frankie Smith,Smith,1968-10-08,SmitFr20,Frankie,69.0,186.0,Baylor,1992.0,104.0,,,,,,
341,2500852,GOW518322,00-0006182,Brian Gowins,Gowins,1976-06-03,,,,,,,,,,,,,
342,2499937,BUR763770,00-0002365,Shane Burton,Burton,1974-01-18,BurtSh20,Shane,78.0,305.0,Tennessee,1996.0,150.0,,,,,,
343,2499986,CAN758181,00-0002610,Jim Cantelupe,Cantelupe,1974-03-12,,,,,,,,,,,,,
344,2500163,COL815193,00-0003338,Rosevelt Colvin,Colvin,1977-09-05,ColvRo20,Rosevelt,75.0,250.0,Purdue,1999.0,111.0,,,,,,
345,2500179,CON757886,00-0003396,Curtis Conway,Conway,1971-01-13,ConwCu00,Curtis,73.0,196.0,USC,1993.0,7.0,,,,,,
346,2500981,HAL652575,00-0006692,Ty Hallock,Hallock,1971-04-30,HallTy00,Ty,74.0,252.0,Michigan St.,1993.0,174.0,,,,,,
347,2501056,HAR535723,00-0006997,Sean Harris,Harris,1972-02-25,HarrSe20,Sean,75.0,250.0,Arizona,1995.0,83.0,,,,,,
348,2501058,HAR550409,00-0007007,Walt Harris,Harris,1974-08-10,HarrWa21,Walt,71.0,196.0,Mississippi St.,1996.0,13.0,,,,,,
349,2501134,HER388035,00-0007324,Jimmy Herndon,Herndon,1973-08-30,HernJi20,Jimmy,80.0,318.0,Houston,1996.0,146.0,,,,,,
350,2501175,HIL748965,00-0007472,Keno Hills,Hills,1973-06-13,,,,,,,,,,,,,
351,2501200,HOL058881,00-0007586,Warrick Holdman,Holdman,1975-11-22,HoldWa20,Warrick,73.0,235.0,Texas A&M,1999.0,106.0,,,,,,
352,2500209,COU610935,00-0003547,Terry Cousin,Cousin,1975-04-11,CousTe20,Terry,69.0,181.0,South Carolina,,,,,,,,
353,2500327,DAV722013,00-0004046,Russell Davis,Davis,1975-03-28,DaviRu20,Russell,76.0,310.0,North Carolina,1999.0,48.0,,,,,,
354,2501219,HOL571986,00-0007655,Jaret Holmes,Holmes,1976-03-03,,,,,,,,,,,,,
355,2501259,HUD249055,00-0007849,Chris Hudson,Hudson,1971-10-06,HudsCh20,Chris,70.0,199.0,Colorado,1995.0,71.0,,,,,,
356,2501284,HUN820452,00-0007967,Greg Huntington,Huntington,1970-09-22,,,,,,,,,,,,,
357,2501353,JAE415291,00-0008231,Jeff Jaeger,Jaeger,1964-11-26,,,,,,,,,,,,,
358,2501495,JON461342,00-0008775,Jermaine Jones,Jones,1976-07-25,JoneJe21,Jermaine,68.0,173.0,NW State (LA),1999.0,162.0,,,,,,
359,2500556,ENG735656,00-0004915,Bobby Engram,Engram,1973-01-07,EngrBo00,Bobby,70.0,192.0,Penn St.,1996.0,52.0,,,,,,
360,2500557,ENI540972,00-0004916,Curtis Enis,Enis,1976-06-15,EnisCu00,Curtis,72.0,242.0,Penn St.,1998.0,5.0,,,,,,
361,2500559,ERI112822,00-0004925,Craig Erickson,Erickson,1969-05-17,,,,,,,,,,,,,
362,2500646,FLA580021,00-0005296,Jim Flanigan,Flanigan,1971-08-27,FlanJi21,Jim,74.0,290.0,Notre Dame,1994.0,74.0,,,,,,
363,2499698,BON475633,00-0001460,Chris Boniol,Boniol,1971-12-09,,,,,,,,,,,,,
364,2499702,BOO033965,00-0001477,Marty Booker,Booker,1976-07-31,BookMa00,Marty,72.0,205.0,La-Monroe,1999.0,78.0,,,,,,
365,2499778,BRE600880,00-0001738,Dorian Brew,Brew,1974-07-19,,,,,,,,,,,,,
366,2499794,BRO059236,00-0001804,Blake Brockermeyer,Brockermeyer,1973-04-11,BrocBl20,Blake,76.0,295.0,Texas,1995.0,29.0,,,,,,
367,2499810,BRO116713,00-0001842,Macey Brooks,Brooks,1975-02-02,BrooMa00,Macey,77.0,212.0,James Madison,1997.0,127.0,,,,,,
368,2499926,BUR522598,00-0002312,Keith Burns,Burns,1972-05-16,BurnKe21,Keith,74.0,235.0,Oklahoma St.,1994.0,210.0,,,,,,
369,2499574,BAT303966,00-0000883,Marco Battaglia,Battaglia,1973-01-25,BattMa00,Marco,75.0,250.0,Rutgers,1996.0,39.0,,,,,,
